y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
-0.1278551007451637,0.0014333958369836532,1.9886814878661136e-05,-0.009965688044995199,-0.005109726168704161,-0.0005770767214797962,0.0015401467696450517,-0.00871387235100788,0.008707475869880871,-0.003152429698897727,0.010616794143827362,0.007804805280099494,0.0013196660817822172,-0.009850053161543925,0.0023896346033857293,-0.0014956725123536632,-0.010584990470417971,0.005180217878827698,0.004528928846591393,-0.00290178433889456,-0.008371932242399877,0.0017580995648474494,0.0037651755647419077,-0.016410822041053024,0.005104586424085362,0.0027702235489663104,0.003592414297225662,0.013628086476438008,0.0004985216290526085,-0.005873983540921414,0.0018502643493773314,-0.0036180309318117874,-0.012406606225635552,0.004422840396523531,0.009073785861985997,0.008224264270987516,7.006354214746491e-05,-0.002575522702725396,-0.0034509017614035202,-0.003707916361832723,-0.004475797520013096,0.0010164448361778477,-0.010146319103014832,0.00243904140822767,0.0005789757676398403,-0.00044794983147966144,0.0057074041302484545,0.007763398760444086,0.009618101284402492,0.001288509501532043,0.001992467006065172
-1.6333731536380902,0.007364712672877833,0.009440125215479921,-0.009656906138315555,0.003952706649774446,-0.007592817136933891,0.0033596056558326754,0.005362726319170014,-0.001005846725315162,-0.004204232622796017,0.009641824855074371,0.006270440556965478,-0.007315758491125289,-0.006405627465483444,0.005009815992893474,-0.00894599137798215,-0.004752584691822091,0.01409765782502807,-0.01760638862404783,0.005464685049766455,-0.0017229292668068587,0.0063308420251821165,0.00846364179204209,-0.003224325000007995,0.011110535326348453,0.002907041357557723,0.004702719492781535,0.00033542948205654674,0.0031409535709787384,-0.004955854173610988,-0.006847805193136677,0.007796489288877044,-0.0005260483823567835,-0.004808125665167078,0.01359740621148431,-0.010088912398790926,0.0009873718578450293,-0.0027084683670121844,-0.0027567573798838647,0.002284589677021224,0.004377739805333008,-0.00861894037089233,-0.010306111186681295,1.0135370793749217e-05,-0.0027691759558105375,-0.0007859085203984598,-0.004669267588562981,0.000986284322791263,-0.008339851585839286,0.009615251954213734,0.0036703940736245336
0.7209829019721448,0.003708070648077951,-0.01340862435668771,-0.0019753570403317857,-0.008917936913132285,-0.0012688598019979505,0.013701198570236973,0.00918404711662143,-0.0023038895221023674,-0.005653043981898198,0.0009614740258983683,0.008992055687241459,-0.001326463957360731,-0.0026766803449269827,-0.0024397566986182804,0.000367759116975933,0.0003949918707703746,0.00854901584773538,-0.005753590289856181,-0.0004808597741793287,0.0036087414828305463,0.012741268912753194,0.002572919738192988,-0.005067741209893497,7.598505619300892e-05,0.003291594632540581,-0.007380455997450692,0.012778678837567517,0.012807775514342194,0.004244006776214494,-0.00546187870625371,-0.008090836272319844,0.011712426213239665,-0.015859801721162515,0.016615019154086634,0.006309018964208907,-0.0007101121206185876,0.008288954730884264,-0.007513883970465583,0.007624292199331031,0.009682160030918237,0.007913032467992454,-0.00020837780425244393,-0.0031946688294330204,-0.00011046019363719716,0.013488687229896545,-0.0032639391147987005,-0.006112275639428022,0.00020533102230185945,0.01485829599678577,-0.0010072860014065947
3.2265651083198597,-0.004369319928417168,0.0013306021618028504,0.011653217039421569,0.0019152342682136581,-0.005595246361418817,-0.001160407226613199,0.004512526680439161,0.0045017666576068986,0.009326285914326264,0.0074176958149459495,-0.0012098087893749044,0.003580690427494879,0.01120552675533638,-0.0008772946248596137,0.0005449541256476651,-0.0034881540275383386,0.005237386994422617,0.0015698026340906584,0.001645755694398313,0.0009929657778658025,0.008069050140320281,-0.0012505632420892736,0.007229100741953398,-0.007069133687687678,-0.002558989545378741,0.0035749590138292814,-0.0018064235860340955,-0.004663857405271344,-0.006533680609333355,-0.005932432213673619,0.0005783644771459687,0.0054496459426237225,0.01190397104380145,-0.010418824543571906,-0.007589725062072551,0.0013870836083654412,0.0009257296838730316,-0.006263230310291958,-0.007681282664081552,-0.006837278548311593,0.0108836620033443,-0.0003942731301877218,0.0011887379980829752,0.0071212033530081735,-0.010578295866587283,-0.002971266000523726,-0.004464732479894671,-0.00861159196101076,-0.0024545427392237613,0.006010698685534815
-0.7492908557034006,-0.0027655386017730113,-0.001122227667469187,-0.006410926060321685,-0.001799343555318145,-0.004283133117978519,0.006796767554927518,0.001335331364208565,0.010593843186429655,-0.00320108358625648,-0.0020487711531664743,0.001541081136820026,0.0032147204136320625,0.00707130265764066,0.0004418048216312174,-0.003750013336445088,0.006546093478085572,0.002599560054047967,-0.004780154338022863,-0.0031243592032145543,0.002967475317080312,0.009110765371402067,-5.423804808743631e-05,-0.00303618783730105,0.0037280088115108213,-0.007616823325961822,-0.00634673262342358,0.007603644902548792,0.00575510794505605,0.0037048084594100603,-0.006633788301228897,-0.0006569147807098543,0.0006856303713962495,-0.005468798274404553,-0.0023912031324383634,-0.006859969377038344,-0.003213657532276368,-0.006571963501679097,-0.0035794343593145064,-0.004415029598748582,-0.0009567533633998015,0.006602804027703066,0.0005112944663022298,0.0008685351827861148,0.0026609009847347424,-0.013655753207344067,0.008336363166647659,0.006399254427557774,-0.008799980191747277,-0.007135646542474667,-0.0027100062323631865
1.6906381168822213,0.005367975852897567,-0.004775273273701531,0.007308284823543255,0.010799939389481011,0.0054713476362180016,0.01885511958081429,-0.0003210421337639116,0.005640579002418492,0.009319544752373732,-4.3682975717889954e-05,-0.002992297039556274,-0.0019177129807077392,-0.005441739564214234,-0.0006912393323701018,0.00018523504311040485,-0.018103490333152707,-0.0005710461740205437,-0.005540852060080217,0.0037321767255302707,0.007489667305315851,-0.00835303203571379,0.009381726832098966,-0.015111051732174054,-0.00958249347536543,0.003240934068745594,-0.00011357886353668525,0.01385197284271442,0.0144127065704962,0.0010463286756147885,-0.0059036788838686865,-0.009285821316984588,-0.00042580086035495167,0.0015156054060489524,0.009734669833891867,-0.0006114275018824048,0.00149650277605469,-0.008133871381896427,-0.009333343887756215,0.014365982065478016,0.0007625959197722407,0.0033864147027815967,-0.005529635790769305,-0.0038320248360203158,-0.01150609014303473,-0.000868625449187244,0.017863624387752783,0.006161560945359558,0.0005855590514053163,-0.0038136221160965872,-0.014760978920699426
-0.5274748805758482,-0.005285585047351264,0.0005782147276755926,-0.012327094565834043,0.006672204402958515,0.00607844509744718,0.009978655001140506,0.007518981397728873,0.002047283505551811,-0.00605614536947906,-0.0030833219554704033,-0.0008455863206206609,0.004717881584884644,-0.0031669677043165865,0.004559154446490217,-0.004068946696119993,-0.009434321716054798,0.015186994543758152,-0.003717715343495328,0.006103157458102161,0.0059123143906499994,0.006291754805121527,-0.003337892156667265,-0.004172441472636398,0.0019084937815150554,-0.004876383428882335,-0.007672160704862694,0.005015757523846934,0.010314706865818566,0.0009485119147141485,-0.002896559281765822,0.007058850398908828,0.0018181614193269946,-0.011851342144012927,0.014753936353042361,-0.007433883388879668,0.008713145762573217,-0.009782840624504237,-0.0006325094621827636,-0.0011535435989703188,0.011378406591213591,-0.0003752502597867831,0.005003657828547437,0.0007781514447423384,-0.008179966697173519,-0.0021172104139257617,0.002923236398517552,-0.006969719215265348,-0.00569673409102283,0.004520134936115071,-0.004878925869858665
0.7111288073221471,0.00491987146415454,-0.0016505847480672502,0.0084021818827408,-0.0035401530432255133,0.0007538380874425505,-0.0016636598838516046,-0.006122613346864087,0.0002745975373027852,0.0023005306517481314,0.0013661783611824984,0.01654470235580022,0.006634055532035493,-0.006563754286034298,0.005128613598706867,0.00127762958517821,-0.007706518591672995,0.003791898613440364,-0.0039681969179886385,0.0036630054147424713,-0.00742248298551201,-0.002443787237186732,0.0010213744201908873,0.0014342250199463583,-0.009495617202578422,-0.012785585062768976,0.004435143173515293,0.006789968058423079,0.015028780810162495,-0.012086052333748154,0.003263796112592404,0.004335330779750435,0.007012836160069802,0.0027300458328794845,0.0033548747237702897,-0.013590541925721782,-0.013376806114072177,-0.0018578776603840436,-0.00525708413945547,0.004627303300334955,-0.0028987943629272886,-0.008975930377864715,-0.004375137718614546,0.005479294052057391,0.005339468156635645,-0.0006728874142606798,-0.006699905196526619,0.020321485682149917,0.003311524074516802,0.0024024257027635207,-0.0011613700481434004
2.0249340096489736,0.0021800032047251034,-0.0007373868946494338,0.01011419214535373,-0.004418655468447295,-0.002214491957461415,0.0029883123102715753,0.010612463438918222,0.0015332913526583394,0.017001565965613013,-0.011533895620344552,0.00024454279719001793,0.012577171269290893,0.01307275640946261,-0.006236683035736852,0.004281901606986117,-0.0082926683288525,-0.000802849392586169,0.0017484932944902922,0.006287972257784205,-0.008222914953707505,0.0034403628326918722,-0.00019010726972782492,0.012064871119740247,-0.008053991294267659,0.009089528278348474,0.00011568628963094892,-0.004336738186234761,0.014636191701927277,0.0003159066263484341,-0.008628090620958404,-0.010803462165744016,-0.002367278476834254,-0.0020672240051300044,0.006162074251422169,-0.006607670745373713,-0.016275063433197567,0.0020909196815160447,-0.00874737528137056,0.005739437584093982,-0.0033932517043043045,0.007080210224393695,-0.0011922774472824405,0.0076136813322896105,-0.0019557458535431707,-0.00819218120257875,-0.012453808562073666,0.0006165159123898563,-0.00166383478475218,0.008769352120767753,-0.0017284674839226973
0.7916515470904703,-0.016096277401145467,0.0013378656104496701,-0.006840868917064368,0.0036780837414546598,-0.0149552843983312,-0.006515482892285237,-0.000973291852809806,-0.00019767117555779696,-0.0007781166684801033,0.004530623795819403,0.01003802573455832,0.0016903344955434072,-0.014711976947415216,-0.004130803011256712,0.00510662398195816,0.008007646076908027,0.004879638335709637,-0.005476681418124302,-0.0012694968778432791,-0.008698141194098095,-0.009322125326257561,-0.0015779696426020734,0.0004556273072585987,-0.002812181735600118,0.002202509786639438,0.007824158870746336,-0.005905872545967387,-0.01222668141138642,-0.008487879534928359,-0.00739238457461666,-0.005722374964537651,-0.01901194104165759,0.004632544188974243,-0.0041723412936423,-0.0015958731804766012,0.002039051670799469,-0.00769604030306272,0.009412329782443392,-0.0007456531879621473,-0.0013063876883659133,0.01202522533874696,0.002809223639941256,0.014450592343382569,0.008700390378609337,-0.006851187644228643,-0.012642253953148616,0.004965801846511343,0.006357174514891327,-0.001632856047648839,-0.003961314968626066
